row_id,original_log,datetime,user_id,transaction_type,amount,currency,location,device
2519,2025-06-12 12:18:57 >> [user1071] did cashout - amt=£4910.23 - Manchester // dev:Samsung Galaxy S10,2025-06-12 12:18:57,user1071,cashout,4910.23,GBP,Manchester,Samsung Galaxy S10
2520,user1070 2025-06-17 07:09:46 withdrawal 1050.39 Birmingham Nokia 3310,2025-06-17 07:09:46,user1070,withdrawal,1050.39,GBP,Birmingham,Nokia 3310
2521,2025-06-02 14:50:37 | user: user1074 | txn: deposit of $1376.24 from London | device: Nokia 3310,2025-06-02 14:50:37,user1074,deposit,1376.24,USD,London,Nokia 3310
2522,2025-06-06 21:09:59 | user: user1013 | txn: transfer of $4167.14 from None | device: None,2025-06-06 21:09:59,user1013,transfer,4167.14,USD,Unknown,Unknown
2523,2025-07-15 08:25:41 >> [user1081] did top-up - amt=$739.89 - Leeds // dev:None,2025-07-15 08:25:41,user1081,top_up,739.89,USD,Leeds,Unknown
2524,2025-07-16 19:19:25::user1074::withdrawal::3772.97::London::Nokia 3310,2025-07-16 19:19:25,user1074,withdrawal,3772.97,GBP,London,Nokia 3310
2525,2025-07-17 03:13:54 >> [user1012] did transfer - amt=£3367.0 - Manchester // dev:iPhone 13,2025-07-17 03:13:54,user1012,transfer,3367.0,GBP,Manchester,iPhone 13
2526,2025-06-13 12:07:56 >> [user1048] did transfer - amt=$3231.95 - Birmingham // dev:iPhone 13,2025-06-13 12:07:56,user1048,transfer,3231.95,USD,Birmingham,iPhone 13
2527,usr:user1025|deposit|$214.54|London|2025-06-24 04:34:19|Samsung Galaxy S10,2025-06-24 04:34:19,user1025,deposit,214.54,USD,London,Samsung Galaxy S10
2528,2025-06-16 13:26:48 - user=user1058 - action=purchase $1896.19 - ATM: Liverpool - device=Xiaomi Mi 11,2025-06-16 13:26:48,user1058,purchase,1896.19,USD,Liverpool,Xiaomi Mi 11
2529,2025-06-10 11:57:13 >> [user1093] did top-up - amt=€2548.78 - Leeds // dev:None,2025-06-10 11:57:13,user1093,top_up,2548.78,EUR,Leeds,Unknown
2530,2025-06-30 14:18:15 | user: user1033 | txn: top-up of €1210.73 from London | device: Pixel 6,2025-06-30 14:18:15,user1033,top-up,1210.73,EUR,London,Pixel 6
2531,usr:user1059|top-up|$2723.22|Manchester|2025-07-09 14:33:53|Huawei P30,2025-07-09 14:33:53,user1059,top-up,2723.22,USD,Manchester,Huawei P30
2532,user1051 2025-07-10 04:58:32 purchase 430.66 Leeds Nokia 3310,2025-07-10 04:58:32,user1051,purchase,430.66,GBP,Leeds,Nokia 3310
2533,2025-07-10 20:50:31 - user=user1070 - action=debit $2840.93 - ATM: Birmingham - device=Nokia 3310,2025-07-10 20:50:31,user1070,debit,2840.93,USD,Birmingham,Nokia 3310
2534,11/07/2025 10:23:16 ::: user1025 *** CASHOUT ::: amt:1451.6$ @ London <Pixel 6>,2025-07-11 10:23:16,user1025,cashout,1451.6,USD,London,Pixel 6
2535,26/07/2025 06:48:15 ::: user1017 *** PURCHASE ::: amt:2358.21£ @ None <iPhone 13>,2025-07-26 06:48:15,user1017,purchase,2358.21,GBP,Unknown,iPhone 13
2536,2025-06-09 14:49:52 | user: user1074 | txn: cashout of €4983.85 from Leeds | device: Xiaomi Mi 11,2025-06-09 14:49:52,user1074,cashout,4983.85,EUR,Leeds,Xiaomi Mi 11
2537,usr:user1085|purchase|€1475.63|Manchester|2025-06-18 15:58:56|Xiaomi Mi 11,2025-06-18 15:58:56,user1085,purchase,1475.63,EUR,Manchester,Xiaomi Mi 11
2538,2025-06-07 04:46:10 | user: user1046 | txn: deposit of €4085.18 from Leeds | device: iPhone 13,2025-06-07 04:46:10,user1046,deposit,4085.18,EUR,Leeds,iPhone 13
2539,2025-07-28 14:49:56 - user=user1032 - action=refund $2048.56 - ATM: London - device=Huawei P30,2025-07-28 14:49:56,user1032,refund,2048.56,USD,London,Huawei P30
2540,user1005 2025-06-06 06:18:06 withdrawal 1321.03 Leeds Samsung Galaxy S10,2025-06-06 06:18:06,user1005,withdrawal,1321.03,GBP,Leeds,Samsung Galaxy S10
2541,2025-06-13 03:23:52 - user=user1035 - action=deposit $1317.22 - ATM: Cardiff - device=Xiaomi Mi 11,2025-06-13 03:23:52,user1035,deposit,1317.22,USD,Cardiff,Xiaomi Mi 11
2542,user1033 2025-06-19 20:46:29 purchase 2960.3 London None,2025-06-19 20:46:29,user1033,purchase,2960.3,GBP,London,Unknown
2543,2025-07-18 01:50:51 | user: user1096 | txn: withdrawal of $2092.53 from Cardiff | device: Pixel 6,2025-07-18 01:50:51,user1096,withdrawal,2092.53,USD,Cardiff,Pixel 6
2544,2025-06-30 21:35:24 >> [user1034] did refund - amt=$4355.97 - Manchester // dev:Nokia 3310,2025-06-30 21:35:24,user1034,refund,4355.97,USD,Manchester,Nokia 3310
2545,user1028 2025-06-27 14:08:13 debit 1330.14 London Pixel 6,2025-06-27 14:08:13,user1028,debit,1330.14,GBP,London,Pixel 6
2546,2025-06-26 09:15:43 | user: user1046 | txn: deposit of $3944.39 from Cardiff | device: Nokia 3310,2025-06-26 09:15:43,user1046,deposit,3944.39,USD,Cardiff,Nokia 3310
2547,2025-07-10 19:30:56 >> [user1077] did debit - amt=€2216.49 - Birmingham // dev:None,2025-07-10 19:30:56,user1077,debit,2216.49,EUR,Birmingham,Unknown
2548,2025-07-28 22:48:55 | user: user1064 | txn: purchase of $1073.03 from None | device: Xiaomi Mi 11,2025-07-28 22:48:55,user1064,purchase,1073.03,USD,Unknown,Xiaomi Mi 11
2549,2025-06-03 01:43:25 - user=user1079 - action=deposit £1163.51 - ATM: London - device=None,2025-06-03 01:43:25,user1079,deposit,1163.51,GBP,London,Unknown
2550,22/06/2025 13:03:14 ::: user1089 *** PURCHASE ::: amt:2563.74€ @ Leeds <iPhone 13>,2025-06-22 13:03:14,user1089,purchase,2563.74,EUR,Leeds,iPhone 13
2551,07/07/2025 07:14:28 ::: user1074 *** TRANSFER ::: amt:1980.09$ @ Cardiff <Nokia 3310>,2025-07-07 07:14:28,user1074,transfer,1980.09,USD,Cardiff,Nokia 3310
2552,2025-06-19 10:05:03 | user: user1086 | txn: refund of £340.03 from Glasgow | device: iPhone 13,2025-06-19 10:05:03,user1086,refund,340.03,GBP,Glasgow,iPhone 13
2553,usr:user1097|top-up|£2251.6|London|2025-06-27 09:09:06|Huawei P30,2025-06-27 09:09:06,user1097,top-up,2251.6,GBP,London,Huawei P30
2554,usr:user1004|withdrawal|€283.93|None|2025-06-15 01:55:36|Pixel 6,2025-06-15 01:55:36,user1004,withdrawal,283.93,EUR,Unknown,Pixel 6
2555,25/07/2025 20:12:40 ::: user1001 *** DEPOSIT ::: amt:298.43$ @ Cardiff <iPhone 13>,2025-07-25 20:12:40,user1001,deposit,298.43,USD,Cardiff,iPhone 13
2556,20/06/2025 18:32:46 ::: user1040 *** TRANSFER ::: amt:3722.3$ @ Leeds <Samsung Galaxy S10>,2025-06-20 18:32:46,user1040,transfer,3722.3,USD,Leeds,Samsung Galaxy S10
2557,19/06/2025 11:49:37 ::: user1043 *** TOP-UP ::: amt:391.56$ @ Cardiff <Nokia 3310>,2025-06-19 11:49:37,user1043,top-up,391.56,USD,Cardiff,Nokia 3310
2558,user1011 2025-07-14 02:37:56 refund 70.93 Glasgow Samsung Galaxy S10,2025-07-14 02:37:56,user1011,refund,70.93,GBP,Glasgow,Samsung Galaxy S10
2559,2025-06-10 08:10:35 >> [user1025] did deposit - amt=€2668.31 - London // dev:iPhone 13,2025-06-10 08:10:35,user1025,deposit,2668.31,EUR,London,iPhone 13
2560,2025-07-01 07:54:40 | user: user1048 | txn: cashout of £2629.68 from Leeds | device: Samsung Galaxy S10,2025-07-01 07:54:40,user1048,cashout,2629.68,GBP,Leeds,Samsung Galaxy S10
2561,15/06/2025 04:54:40 ::: user1040 *** WITHDRAWAL ::: amt:747.4$ @ None <Pixel 6>,2025-06-15 04:54:40,user1040,withdrawal,747.4,USD,Unknown,Pixel 6
2562,2025-06-27 17:07:46 >> [user1075] did transfer - amt=£3895.4 - Birmingham // dev:Nokia 3310,2025-06-27 17:07:46,user1075,transfer,3895.4,GBP,Birmingham,Nokia 3310
2563,user1059 2025-07-18 12:57:47 cashout 3607.49 Birmingham Samsung Galaxy S10,2025-07-18 12:57:47,user1059,cashout,3607.49,GBP,Birmingham,Samsung Galaxy S10
2564,2025-06-08 00:46:03::user1074::withdrawal::50.87::None::None,2025-06-08 00:46:03,user1074,withdrawal,50.87,GBP,Unknown,Unknown
2565,2025-06-20 13:14:43 | user: user1017 | txn: withdrawal of £479.8 from Liverpool | device: Huawei P30,2025-06-20 13:14:43,user1017,withdrawal,479.8,GBP,Liverpool,Huawei P30
2566,2025-07-04 17:14:24 | user: user1028 | txn: debit of $1081.72 from Manchester | device: Samsung Galaxy S10,2025-07-04 17:14:24,user1028,debit,1081.72,USD,Manchester,Samsung Galaxy S10
2567,user1093 2025-07-20 06:01:17 withdrawal 3716.48 Manchester Pixel 6,2025-07-20 06:01:17,user1093,withdrawal,3716.48,GBP,Manchester,Pixel 6
2568,usr:user1082|transfer|£929.0|Cardiff|2025-06-04 03:49:14|Huawei P30,2025-06-04 03:49:14,user1082,transfer,929.0,GBP,Cardiff,Huawei P30
2569,22/06/2025 00:37:16 ::: user1038 *** CASHOUT ::: amt:3961.94$ @ Manchester <None>,2025-06-22 00:37:16,user1038,cashout,3961.94,USD,Manchester,Unknown
2570,usr:user1051|deposit|£2370.33|None|2025-07-26 13:55:35|Huawei P30,2025-07-26 13:55:35,user1051,deposit,2370.33,GBP,Unknown,Huawei P30
2571,usr:user1037|cashout|£269.91|Glasgow|2025-06-25 16:55:53|Nokia 3310,2025-06-25 16:55:53,user1037,cashout,269.91,GBP,Glasgow,Nokia 3310
2572,user1010 2025-06-02 10:22:04 transfer 919.15 Manchester Pixel 6,2025-06-02 10:22:04,user1010,transfer,919.15,GBP,Manchester,Pixel 6
2573,2025-06-11 04:36:59 - user=user1094 - action=transfer £1712.26 - ATM: Cardiff - device=Nokia 3310,2025-06-11 04:36:59,user1094,transfer,1712.26,GBP,Cardiff,Nokia 3310
2574,2025-07-28 01:44:14::user1013::cashout::3085.5::Liverpool::Xiaomi Mi 11,2025-07-28 01:44:14,user1013,cashout,3085.5,GBP,Liverpool,Xiaomi Mi 11
2575,2025-07-21 08:16:40 - user=user1058 - action=deposit £1124.02 - ATM: None - device=Xiaomi Mi 11,2025-07-21 08:16:40,user1058,deposit,1124.02,GBP,Unknown,Xiaomi Mi 11
2576,30/06/2025 20:10:26 ::: user1092 *** DEBIT ::: amt:3013.79$ @ London <Pixel 6>,2025-06-30 20:10:26,user1092,debit,3013.79,USD,London,Pixel 6
2577,user1008 2025-07-10 22:14:33 top-up 4135.98 Birmingham iPhone 13,2025-07-10 22:14:33,user1008,top-up,4135.98,GBP,Birmingham,iPhone 13
2578,usr:user1006|deposit|$854.48|Leeds|2025-06-12 02:06:54|Nokia 3310,2025-06-12 02:06:54,user1006,deposit,854.48,USD,Leeds,Nokia 3310
2579,2025-07-03 18:32:01 | user: user1098 | txn: cashout of $635.38 from Leeds | device: iPhone 13,2025-07-03 18:32:01,user1098,cashout,635.38,USD,Leeds,iPhone 13
2580,2025-07-29 02:29:12 >> [user1018] did refund - amt=$1560.5 - London // dev:None,2025-07-29 02:29:12,user1018,refund,1560.5,USD,London,Unknown
2581,usr:user1029|deposit|£4883.63|London|2025-07-20 06:18:34|Xiaomi Mi 11,2025-07-20 06:18:34,user1029,deposit,4883.63,GBP,London,Xiaomi Mi 11
2582,user1048 2025-07-16 09:16:35 transfer 429.68 London iPhone 13,2025-07-16 09:16:35,user1048,transfer,429.68,GBP,London,iPhone 13
2583,2025-07-30 23:54:52 >> [user1011] did purchase - amt=€1965.8 - Liverpool // dev:Nokia 3310,2025-07-30 23:54:52,user1011,purchase,1965.8,EUR,Liverpool,Nokia 3310
2584,usr:user1086|transfer|€587.22|Leeds|2025-06-07 07:25:52|Huawei P30,2025-06-07 07:25:52,user1086,transfer,587.22,EUR,Leeds,Huawei P30
2585,09/06/2025 18:11:55 ::: user1099 *** TRANSFER ::: amt:741.02£ @ Liverpool <iPhone 13>,2025-06-09 18:11:55,user1099,transfer,741.02,GBP,Liverpool,iPhone 13
2586,2025-07-08 15:47:10 | user: user1044 | txn: debit of €3431.91 from Liverpool | device: Nokia 3310,2025-07-08 15:47:10,user1044,debit,3431.91,EUR,Liverpool,Nokia 3310
2587,2025-06-29 23:11:23 | user: user1082 | txn: top-up of £8.45 from Glasgow | device: iPhone 13,2025-06-29 23:11:23,user1082,top-up,8.45,GBP,Glasgow,iPhone 13
2588,usr:user1031|withdrawal|$2743.17|Glasgow|2025-07-10 16:27:31|Nokia 3310,2025-07-10 16:27:31,user1031,withdrawal,2743.17,USD,Glasgow,Nokia 3310
2589,2025-07-22 07:19:29 | user: user1038 | txn: cashout of €2267.73 from Manchester | device: None,2025-07-22 07:19:29,user1038,cashout,2267.73,EUR,Manchester,Unknown
2590,2025-07-17 10:22:43 | user: user1081 | txn: deposit of £607.47 from Leeds | device: Nokia 3310,2025-07-17 10:22:43,user1081,deposit,607.47,GBP,Leeds,Nokia 3310
2591,2025-07-13 09:27:33 >> [user1031] did deposit - amt=€1923.03 - Liverpool // dev:Nokia 3310,2025-07-13 09:27:33,user1031,deposit,1923.03,EUR,Liverpool,Nokia 3310
2592,2025-07-11 23:58:44 | user: user1000 | txn: debit of $1008.51 from None | device: Pixel 6,2025-07-11 23:58:44,user1000,debit,1008.51,USD,Unknown,Pixel 6
2593,2025-06-18 22:52:37 | user: user1064 | txn: cashout of $2400.66 from Leeds | device: Samsung Galaxy S10,2025-06-18 22:52:37,user1064,cashout,2400.66,USD,Leeds,Samsung Galaxy S10
2594,2025-06-06 09:16:44 >> [user1069] did withdrawal - amt=€4606.88 - Cardiff // dev:Pixel 6,2025-06-06 09:16:44,user1069,withdrawal,4606.88,EUR,Cardiff,Pixel 6
2595,2025-07-15 23:51:16 - user=user1080 - action=cashout £594.58 - ATM: Glasgow - device=Xiaomi Mi 11,2025-07-15 23:51:16,user1080,cashout,594.58,GBP,Glasgow,Xiaomi Mi 11
2596,usr:user1071|deposit|€1592.39|Birmingham|2025-07-20 05:53:04|Pixel 6,2025-07-20 05:53:04,user1071,deposit,1592.39,EUR,Birmingham,Pixel 6
2597,2025-06-25 05:59:29 >> [user1047] did transfer - amt=$3796.39 - Liverpool // dev:iPhone 13,2025-06-25 05:59:29,user1047,transfer,3796.39,USD,Liverpool,iPhone 13
2598,2025-07-30 18:15:02::user1032::refund::4024.79::London::iPhone 13,2025-07-30 18:15:02,user1032,refund,4024.79,GBP,London,iPhone 13
2599,2025-06-18 13:43:26 | user: user1077 | txn: top-up of $3813.43 from Leeds | device: Xiaomi Mi 11,2025-06-18 13:43:26,user1077,top-up,3813.43,USD,Leeds,Xiaomi Mi 11
2600,usr:user1040|top-up|€1875.93|Cardiff|2025-07-21 11:31:38|Huawei P30,2025-07-21 11:31:38,user1040,top-up,1875.93,EUR,Cardiff,Huawei P30
2601,2025-07-15 17:25:22 | user: user1081 | txn: cashout of €2208.64 from London | device: iPhone 13,2025-07-15 17:25:22,user1081,cashout,2208.64,EUR,London,iPhone 13
2602,11/07/2025 19:23:48 ::: user1051 *** TRANSFER ::: amt:1335.72€ @ London <Nokia 3310>,2025-07-11 19:23:48,user1051,transfer,1335.72,EUR,London,Nokia 3310
2603,2025-06-11 01:58:58 >> [user1000] did deposit - amt=£3443.9 - Liverpool // dev:Pixel 6,2025-06-11 01:58:58,user1000,deposit,3443.9,GBP,Liverpool,Pixel 6
2604,user1031 2025-07-18 15:52:48 debit 2982.72 London Samsung Galaxy S10,2025-07-18 15:52:48,user1031,debit,2982.72,GBP,London,Samsung Galaxy S10
2605,usr:user1097|withdrawal|€2654.86|Manchester|2025-06-24 07:02:51|Xiaomi Mi 11,2025-06-24 07:02:51,user1097,withdrawal,2654.86,EUR,Manchester,Xiaomi Mi 11
2606,2025-07-22 08:00:21::user1037::top-up::4524.27::Glasgow::Nokia 3310,2025-07-22 08:00:21,user1037,top-up,4524.27,GBP,Glasgow,Nokia 3310
2607,10/06/2025 07:08:58 ::: user1000 *** TOP-UP ::: amt:536.81£ @ Leeds <iPhone 13>,2025-06-10 07:08:58,user1000,top-up,536.81,GBP,Leeds,iPhone 13
2608,user1067 2025-07-01 17:23:10 top-up 1730.41 Cardiff Pixel 6,2025-07-01 17:23:10,user1067,top-up,1730.41,GBP,Cardiff,Pixel 6
2609,2025-06-30 09:40:39 | user: user1069 | txn: withdrawal of €305.1 from Liverpool | device: Samsung Galaxy S10,2025-06-30 09:40:39,user1069,withdrawal,305.1,EUR,Liverpool,Samsung Galaxy S10
2610,17/06/2025 04:14:50 ::: user1037 *** TRANSFER ::: amt:2291.95£ @ Manchester <Pixel 6>,2025-06-17 04:14:50,user1037,transfer,2291.95,GBP,Manchester,Pixel 6
2611,2025-07-12 02:18:54::user1044::transfer::2839.42::Leeds::iPhone 13,2025-07-12 02:18:54,user1044,transfer,2839.42,GBP,Leeds,iPhone 13
2612,usr:user1013|cashout|$2176.7|Glasgow|2025-06-02 01:29:53|Nokia 3310,2025-06-02 01:29:53,user1013,cashout,2176.7,USD,Glasgow,Nokia 3310
2613,2025-06-13 20:20:45 | user: user1087 | txn: purchase of $4260.8 from Leeds | device: Nokia 3310,2025-06-13 20:20:45,user1087,purchase,4260.8,USD,Leeds,Nokia 3310
2614,2025-07-24 01:24:47 >> [user1083] did deposit - amt=£1665.15 - Birmingham // dev:Xiaomi Mi 11,2025-07-24 01:24:47,user1083,deposit,1665.15,GBP,Birmingham,Xiaomi Mi 11
2615,2025-06-18 22:44:19::user1064::refund::2459.6::Cardiff::Samsung Galaxy S10,2025-06-18 22:44:19,user1064,refund,2459.6,GBP,Cardiff,Samsung Galaxy S10
2616,2025-06-20 04:08:32::user1028::cashout::416.29::Liverpool::Samsung Galaxy S10,2025-06-20 04:08:32,user1028,cashout,416.29,GBP,Liverpool,Samsung Galaxy S10
2617,02/06/2025 00:47:59 ::: user1077 *** DEPOSIT ::: amt:3747.52£ @ None <Pixel 6>,2025-06-02 00:47:59,user1077,deposit,3747.52,GBP,Unknown,Pixel 6
2618,user1059 2025-06-28 12:43:18 debit 4934.34 Leeds Nokia 3310,2025-06-28 12:43:18,user1059,debit,4934.34,GBP,Leeds,Nokia 3310
2619,10/06/2025 18:10:07 ::: user1000 *** CASHOUT ::: amt:4674.8€ @ Leeds <Samsung Galaxy S10>,2025-06-10 18:10:07,user1000,cashout,4674.8,EUR,Leeds,Samsung Galaxy S10
2620,2025-07-22 20:23:18 - user=user1004 - action=refund $3950.74 - ATM: None - device=Xiaomi Mi 11,2025-07-22 20:23:18,user1004,refund,3950.74,USD,Unknown,Xiaomi Mi 11
2621,2025-07-12 12:55:25 | user: user1068 | txn: transfer of €2891.33 from Glasgow | device: Huawei P30,2025-07-12 12:55:25,user1068,transfer,2891.33,EUR,Glasgow,Huawei P30
2622,2025-06-14 00:40:33 >> [user1012] did transfer - amt=$628.64 - Cardiff // dev:Nokia 3310,2025-06-14 00:40:33,user1012,transfer,628.64,USD,Cardiff,Nokia 3310
2623,03/06/2025 13:30:32 ::: user1048 *** WITHDRAWAL ::: amt:1536.89$ @ Leeds <None>,2025-06-03 13:30:32,user1048,withdrawal,1536.89,USD,Leeds,Unknown
2624,usr:user1089|transfer|€435.32|Leeds|2025-06-11 10:46:10|Nokia 3310,2025-06-11 10:46:10,user1089,transfer,435.32,EUR,Leeds,Nokia 3310
2625,user1054 2025-06-05 09:48:47 top-up 818.97 Liverpool iPhone 13,2025-06-05 09:48:47,user1054,top-up,818.97,GBP,Liverpool,iPhone 13
2626,2025-06-24 16:38:28 - user=user1087 - action=refund €4005.35 - ATM: Manchester - device=Nokia 3310,2025-06-24 16:38:28,user1087,refund,4005.35,EUR,Manchester,Nokia 3310
2627,02/07/2025 08:47:59 ::: user1025 *** DEBIT ::: amt:3870.78€ @ Manchester <None>,2025-07-02 08:47:59,user1025,debit,3870.78,EUR,Manchester,Unknown
2628,usr:user1027|purchase|€13.6|Leeds|2025-07-16 14:01:51|Samsung Galaxy S10,2025-07-16 14:01:51,user1027,purchase,13.6,EUR,Leeds,Samsung Galaxy S10
2629,2025-07-16 08:55:47 - user=user1068 - action=top-up $3386.16 - ATM: Liverpool - device=Pixel 6,2025-07-16 08:55:47,user1068,top-up,3386.16,USD,Liverpool,Pixel 6
2630,user1033 2025-07-20 01:04:09 refund 2933.85 London Xiaomi Mi 11,2025-07-20 01:04:09,user1033,refund,2933.85,GBP,London,Xiaomi Mi 11
2631,08/06/2025 04:26:43 ::: user1073 *** WITHDRAWAL ::: amt:1737.24£ @ Manchester <iPhone 13>,2025-06-08 04:26:43,user1073,withdrawal,1737.24,GBP,Manchester,iPhone 13
2632,usr:user1003|transfer|$4076.07|Cardiff|2025-06-06 15:25:56|Samsung Galaxy S10,2025-06-06 15:25:56,user1003,transfer,4076.07,USD,Cardiff,Samsung Galaxy S10
2633,user1064 2025-06-04 16:33:18 transfer 1236.43 Manchester Pixel 6,2025-06-04 16:33:18,user1064,transfer,1236.43,GBP,Manchester,Pixel 6
2634,2025-07-09 04:30:36 >> [user1011] did refund - amt=€3056.89 - Leeds // dev:iPhone 13,2025-07-09 04:30:36,user1011,refund,3056.89,EUR,Leeds,iPhone 13
2635,2025-07-13 22:19:46 | user: user1058 | txn: transfer of €503.3 from Leeds | device: iPhone 13,2025-07-13 22:19:46,user1058,transfer,503.3,EUR,Leeds,iPhone 13
2636,2025-06-11 12:31:17 >> [user1051] did withdrawal - amt=$401.83 - London // dev:iPhone 13,2025-06-11 12:31:17,user1051,withdrawal,401.83,USD,London,iPhone 13
2637,2025-07-04 14:25:18 - user=user1081 - action=deposit $2948.88 - ATM: Leeds - device=iPhone 13,2025-07-04 14:25:18,user1081,deposit,2948.88,USD,Leeds,iPhone 13
2638,2025-07-09 04:59:28 | user: user1067 | txn: cashout of £4420.65 from Birmingham | device: Pixel 6,2025-07-09 04:59:28,user1067,cashout,4420.65,GBP,Birmingham,Pixel 6
2639,2025-07-19 01:12:27 >> [user1068] did top-up - amt=£4336.81 - Manchester // dev:iPhone 13,2025-07-19 01:12:27,user1068,top_up,4336.81,GBP,Manchester,iPhone 13
2640,2025-07-09 18:58:48 - user=user1029 - action=top-up €1118.06 - ATM: Liverpool - device=Pixel 6,2025-07-09 18:58:48,user1029,top-up,1118.06,EUR,Liverpool,Pixel 6
2641,2025-06-01 23:49:03 | user: user1031 | txn: debit of €4613.2 from None | device: None,2025-06-01 23:49:03,user1031,debit,4613.2,EUR,Unknown,Unknown
2642,2025-07-01 05:28:34 >> [user1091] did transfer - amt=€3897.17 - London // dev:Pixel 6,2025-07-01 05:28:34,user1091,transfer,3897.17,EUR,London,Pixel 6
2643,2025-07-04 22:04:43 >> [user1037] did deposit - amt=$3896.21 - Liverpool // dev:Samsung Galaxy S10,2025-07-04 22:04:43,user1037,deposit,3896.21,USD,Liverpool,Samsung Galaxy S10
2644,2025-06-23 18:01:55 >> [user1082] did cashout - amt=$1257.32 - Manchester // dev:None,2025-06-23 18:01:55,user1082,cashout,1257.32,USD,Manchester,Unknown
2645,22/06/2025 18:54:45 ::: user1077 *** TOP-UP ::: amt:2328.14€ @ London <iPhone 13>,2025-06-22 18:54:45,user1077,top-up,2328.14,EUR,London,iPhone 13
2646,09/07/2025 22:58:43 ::: user1092 *** REFUND ::: amt:3345.98$ @ Glasgow <Nokia 3310>,2025-07-09 22:58:43,user1092,refund,3345.98,USD,Glasgow,Nokia 3310
2647,2025-06-11 11:51:22 | user: user1005 | txn: cashout of £4820.08 from Manchester | device: Xiaomi Mi 11,2025-06-11 11:51:22,user1005,cashout,4820.08,GBP,Manchester,Xiaomi Mi 11
2648,user1031 2025-06-09 20:08:51 cashout 4004.43 Birmingham iPhone 13,2025-06-09 20:08:51,user1031,cashout,4004.43,GBP,Birmingham,iPhone 13
2649,2025-06-15 22:33:14::user1048::deposit::1230.29::Liverpool::iPhone 13,2025-06-15 22:33:14,user1048,deposit,1230.29,GBP,Liverpool,iPhone 13
2650,2025-07-13 13:12:23 - user=user1075 - action=deposit $4193.81 - ATM: Liverpool - device=Xiaomi Mi 11,2025-07-13 13:12:23,user1075,deposit,4193.81,USD,Liverpool,Xiaomi Mi 11
2651,2025-07-28 00:04:54 | user: user1014 | txn: debit of £4638.79 from Glasgow | device: Huawei P30,2025-07-28 00:04:54,user1014,debit,4638.79,GBP,Glasgow,Huawei P30
2652,2025-06-30 13:35:25 >> [user1092] did refund - amt=£4464.05 - Cardiff // dev:Nokia 3310,2025-06-30 13:35:25,user1092,refund,4464.05,GBP,Cardiff,Nokia 3310
2653,user1037 2025-07-21 19:35:33 deposit 1102.73 Cardiff iPhone 13,2025-07-21 19:35:33,user1037,deposit,1102.73,GBP,Cardiff,iPhone 13
2654,25/07/2025 13:06:24 ::: user1087 *** DEPOSIT ::: amt:4070.42$ @ Glasgow <iPhone 13>,2025-07-25 13:06:24,user1087,deposit,4070.42,USD,Glasgow,iPhone 13
2655,2025-07-06 02:23:13::user1025::top-up::4558.05::None::Pixel 6,2025-07-06 02:23:13,user1025,top-up,4558.05,GBP,Unknown,Pixel 6
2656,2025-07-19 20:33:31::user1019::cashout::3491.73::Glasgow::Samsung Galaxy S10,2025-07-19 20:33:31,user1019,cashout,3491.73,GBP,Glasgow,Samsung Galaxy S10
